2,200015,200015,"19:22:01.823"
3,200047,200047,"19:22:24.326"
3,200393,200393,"19:22:48.722"
1,200010,200010,"19:22:49.328"
3,200030,200030,"19:22:49.341"
3,200071,200071,"19:22:50.327"
3,200068,200068,"19:22:51.560"
3,200060,200060,"19:22:54.326"
2,200007,200007,"19:22:56.326"
2,200392,200392,"19:23:18.543"
2,200461,200461,"19:23:46.737"
4,200120,200120,"19:23:57.280"
2,200138,200138,"19:24:08.420"
3,200022,200022,"19:24:23.331"
1,200320,200320,"19:24:25.273"
1,200315,200315,"19:25:23.689"
2,200339,200339,"19:25:30.585"
1,200020,200020,"19:25:31.150"
1,200342,200342,"19:26:11.583"
4,200455,200455,"19:27:21.342"
3,200069,200069,"19:27:38.605"
2,200345,200345,"19:27:42.470"
3,200005,200005,"19:27:50.579"
1,200385,200385,"19:28:29.339"
1,200374,200374,"19:28:34.218"
3,200122,200122,"19:29:05.663"
2,200141,200141,"19:29:12.950"
2,200500,200500,"19:29:24.317"
2,200246,200246,"19:29:27.970"
2,200118,200118,"19:29:33.370"
3,200156,200156,"19:30:18.293"
3,200038,200038,"19:30:18.494"
2,200062,200062,"19:30:19.296"
2,200306,200306,"19:30:36.850"
2,200050,200050,"19:32:01.753"
2,200015,200015,"19:32:20.840"
2,200047,200047,"19:32:48.227"
2,200093,200093,"19:32:50.390"
3,200030,200030,"19:33:09.511"
2,200393,200393,"19:33:10.109"
3,200071,200071,"19:33:10.122"
3,200068,200068,"19:33:10.528"
3,200010,200010,"19:33:10.931"
4,200060,200060,"19:33:36.284"
3,200007,200007,"19:33:36.860"
1,200392,200392,"19:33:51.492"
1,200461,200461,"19:34:50.113"
4,200138,200138,"19:35:08.813"
3,200120,200120,"19:35:12.844"
3,200022,200022,"19:35:29.866"
4,200320,200320,"19:36:02.117"
1,200315,200315,"19:36:55.492"
2,200339,200339,"19:37:04.400"
2,200020,200020,"19:37:04.414"
2,200141,200141,"19:38:32.125"
1,200342,200342,"19:38:49.930"
3,200500,200500,"19:39:06.342"
4,200005,200005,"19:39:27.340"
3,200455,200455,"19:39:43.550"
2,200038,200038,"19:40:11.550"
2,200062,200062,"19:40:11.381"
2,200156,200156,"19:40:12.680"
2,200069,200069,"19:40:25.878"
3,200345,200345,"19:40:36.250"
1,200306,200306,"19:41:00.366"
2,200385,200385,"19:41:35.385"
2,200374,200374,"19:41:54.636"
2,200122,200122,"19:42:52.638"
3,200047,200047,"19:43:17.640"
2,200246,200246,"19:43:19.639"
2,200015,200015,"19:43:32.640"
2,200118,200118,"19:43:33.641"
3,200071,200071,"19:43:39.386"
3,200068,200068,"19:43:39.797"
3,200010,200010,"19:43:40.392"
