1,200361,200361,"15:26:01.260",1,1
1,200440,200440,"15:26:21.751",1,1
2,200337,200337,"15:27:19.374",1,2
3,200075,200075,"15:27:29.315",1,3
2,200358,200358,"15:27:41.895",1,2
1,200141,200141,"15:28:17.598",1,1
1,200190,200190,"15:28:41.131",1,1
3,200471,200471,"15:29:32.400",1,3
2,200129,200129,"15:30:15.600",1,2
3,200062,200062,"15:31:10.630",1,3
2,200417,200417,"15:31:27.176",1,2
2,200340,200340,"15:31:56.654",1,2
1,200490,200490,"15:32:40.907",1,1
2,200396,200396,"15:32:42.156",1,2
2,200448,200448,"15:35:07.661",1,2
2,200356,200356,"15:35:30.205",1,2
1,200464,200464,"15:35:43.170",1,1
1,200379,200379,"15:36:18.516",1,1
2,200482,200482,"15:37:10.651",1,2
1,200393,200393,"15:37:40.916",1,1
1,200459,200459,"15:38:47.170",1,1
1,200232,200232,"15:38:49.847",1,1
1,200465,200465,"15:39:06.291",1,1
1,200125,200125,"15:40:21.423",1,1
2,200012,200012,"15:41:48.927",1,2
1,200451,200451,"15:43:16.585",1,1
2,200015,200015,"15:43:41.926",1,2
2,200406,200406,"15:44:18.434",1,2
2,200401,200401,"15:44:51.544",1,2
2,200359,200359,"15:45:19.340",1,2
2,200346,200346,"15:46:39.138",1,2
2,200323,200323,"15:47:05.916",1,2
2,200324,200324,"15:47:22.942",1,2
2,200455,200455,"15:47:35.327",1,2
1,200395,200395,"15:47:53.384",1,1
2,200380,200380,"15:48:09.622",1,2
1,200384,200384,"15:48:30.443",1,1
2,200454,200454,"15:49:22.619",1,2
3,200500,200500,"15:49:54.916",1,3
2,200078,200078,"15:49:54.917",1,2
1,200137,200137,"15:50:50.281",1,1
1,200364,200364,"15:51:36.950",1,1
1,200476,200476,"15:51:48.957",1,1
2,200339,200339,"15:52:28.625",1,2
2,200096,200096,"15:53:05.705",1,2
2,200288,200288,"15:53:48.923",1,2
2,200022,200022,"15:53:57.237",1,2
1,200336,200336,"15:54:27.251",1,1
1,200273,200273,"15:54:44.924",1,1
1,200458,200458,"15:55:25.209",1,1
2,200467,200467,"15:55:33.390",1,2
2,200051,200051,"15:55:44.189",1,2
2,200345,200345,"15:55:59.964",1,2
2,200139,200139,"15:56:19.434",1,2
1,200354,200354,"15:57:28.713",1,1
2,200452,200452,"15:59:10.397",1,2
2,200355,200355,"16:01:33.968",1,2
1,200371,200371,"16:01:50.603",1,1
3,200423,200423,"16:02:30.145",1,3
3,200446,200446,"16:02:54.483",1,3
2,200383,200383,"16:07:18.322",1,2
3,200445,200445,"16:12:53.499",1,3
